------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
             0.11106,               0.3825
            0.102149,                0.385
           0.0959895,               0.3875
           0.0920896,                 0.39
           0.0901503,               0.3925
           0.0900223,                0.395
            0.091685,               0.3975
           0.0952391,                  0.4
            0.100914,               0.4025
            0.109081,                0.405
            0.120272,               0.4075
             0.13518,                 0.41
             0.15458,               0.4125
            0.179061,                0.415
            0.208305,               0.4175
            0.224029,              0.41875
            0.239666,                 0.42
            0.254232,              0.42125
            0.266479,               0.4225
            0.275031,              0.42375
             0.27865,                0.425
            0.276557,              0.42625
            0.268682,               0.4275
            0.255717,              0.42875
            0.238929,                 0.43
            0.219832,              0.43125
             0.19986,               0.4325
            0.180162,              0.43375
            0.161525,                0.435
            0.144404,              0.43625
            0.128994,               0.4375
            0.115317,              0.43875
            0.103288,                 0.44
           0.0927654,              0.44125
           0.0835883,               0.4425
           0.0755927,              0.44375
           0.0686246,                0.445
           0.0625446,              0.44625
           0.0572296,               0.4475
           0.0525731,              0.44875
           0.0484831,                 0.45
           0.0448813,              0.45125
           0.0417008,               0.4525
            0.038885,              0.45375
           0.0363856,                0.455
           0.0321779,               0.4575
           0.0288169,                 0.46
           0.0261122,               0.4625
           0.0239233,                0.465
           0.0221457,               0.4675
           0.0207009,                 0.47
           0.0195296,               0.4725
           0.0185867,                0.475
           0.0178376,               0.4775
           0.0172562,                 0.48
           0.0168225,               0.4825
           0.0165218,                0.485
           0.0162803,                 0.49
           0.0164861,                0.495
           0.0171388,                  0.5

